#{"t_start": 1763494152.4517522, "env_id": "HealthcareEnv-v0"}
r,l,t
8705.0,90,187.846243
8235.0,90,191.187832
8505.0,90,191.287971
6370.0,90,191.346334
9500.0,90,191.407514
8415.0,90,191.55443
9320.0,90,191.624878
7040.0,90,191.691423
10130.0,90,191.753367
9420.0,90,191.838371
9400.0,90,191.914916
9810.0,90,191.988043
8835.0,90,192.06844
9955.0,90,192.196596
7810.0,90,192.308031
8880.0,90,192.772009
9620.0,90,192.846337
8190.0,90,192.926516
8485.0,90,193.077231
8290.0,90,193.158853
7565.0,90,193.21136
10535.0,90,193.296793
8515.0,90,193.380332
9070.0,90,193.473668
9605.0,90,197.196618
8760.0,90,197.298281
8665.0,90,197.388281
5240.0,90,197.430478
8450.0,90,197.531969
10035.0,90,197.674992
8790.0,90,197.787827
9090.0,90,197.864664
8890.0,90,197.943454
6870.0,90,198.010147
7740.0,90,198.076652
9765.0,90,198.156115
8060.0,90,198.2258
9300.0,90,198.296301
9605.0,90,198.365503
8815.0,90,198.472273
8170.0,90,198.547179
7820.0,90,198.617706
7380.0,90,198.680654
8835.0,90,198.749217
7115.0,90,198.830292
9535.0,90,198.896893
6105.0,90,202.107066
6695.0,90,202.275674
7330.0,90,202.346931
8785.0,90,202.424417
7495.0,90,202.482385
8920.0,90,202.571781
7640.0,90,202.661223
8180.0,90,202.72488
9380.0,90,202.796298
8755.0,90,202.887492
7995.0,90,203.002861
7385.0,90,203.139526
6810.0,90,203.268589
7495.0,90,203.346628
9330.0,90,203.427192
8910.0,90,203.479549
7865.0,90,203.581081
8940.0,90,203.654922
9330.0,90,203.748204
7725.0,90,203.829524
9035.0,90,203.950772
8845.0,90,204.046897
10025.0,90,204.138979
8790.0,90,207.530851
5885.0,90,207.658512
9770.0,90,208.204087
9050.0,90,208.304351
9325.0,90,208.436233
8235.0,90,208.558322
9820.0,90,208.666076
8565.0,90,208.75464
6705.0,90,208.837371
6550.0,90,208.907604
10615.0,90,209.052317
9060.0,90,209.128212
6980.0,90,209.177008
8780.0,90,209.253417
9095.0,90,209.322194
8580.0,90,209.402161
7535.0,90,209.47885
8020.0,90,209.546009
9420.0,90,209.63089
8935.0,90,209.703946
7610.0,90,209.779755
7115.0,90,209.865142
11540.0,90,209.941561
9725.0,90,213.025887
9370.0,90,213.152737
8215.0,90,213.221094
8165.0,90,213.296478
7710.0,90,213.375235
8495.0,90,213.458326
8075.0,90,213.571993
9220.0,90,213.683448
7745.0,90,213.791921
10665.0,90,213.913474
9310.0,90,214.011579
6895.0,90,214.112651
8885.0,90,214.193123
8025.0,90,214.292582
10185.0,90,214.381937
8525.0,90,214.457604
8925.0,90,214.534225
8370.0,90,214.611523
8360.0,90,214.753941
9365.0,90,214.814901
8375.0,90,214.875722
9005.0,90,214.95607
8490.0,90,215.031906
7200.0,90,218.936252
7935.0,90,219.128747
8210.0,90,219.274041
8835.0,90,219.48325
8475.0,90,219.566007
8290.0,90,219.635753
9510.0,90,219.696656
9815.0,90,219.775285
8330.0,90,219.84251
9590.0,90,219.915779
9705.0,90,219.995305
8530.0,90,220.346833
8700.0,90,220.43106
9025.0,90,220.494303
9120.0,90,220.657488
8910.0,90,220.756146
7165.0,90,220.820625
9980.0,90,220.903922
9760.0,90,220.976635
6660.0,90,221.046456
9670.0,90,221.139814
8610.0,90,221.246901
9850.0,90,224.767259
8320.0,90,224.978784
8870.0,90,225.060477
8080.0,90,225.147315
9000.0,90,225.252558
8390.0,90,225.348744
8900.0,90,225.400513
7430.0,90,225.482281
9020.0,90,225.547441
9070.0,90,225.615786
8230.0,90,225.684997
6970.0,90,225.753039
6870.0,90,225.806547
7080.0,90,225.892552
9195.0,90,225.957198
9465.0,90,226.041786
8230.0,90,226.113012
7880.0,90,226.197006
7290.0,90,226.269034
8500.0,90,226.329999
10105.0,90,226.445285
8630.0,90,226.512847
9375.0,90,226.577316
9195.0,90,230.098551
8795.0,90,230.259102
8280.0,90,230.395238
8190.0,90,230.487376
9425.0,90,230.563032
8555.0,90,230.627432
9390.0,90,230.712789
6880.0,90,230.788184
8205.0,90,230.862433
8810.0,90,230.937383
7420.0,90,230.998944
8785.0,90,231.088443
7870.0,90,231.174337
9950.0,90,231.258192
9225.0,90,231.423143
8605.0,90,231.496805
8320.0,90,231.568915
7960.0,90,231.629936
8640.0,90,231.706228
8460.0,90,231.77728
9980.0,90,231.851252
9020.0,90,231.925837
8845.0,90,232.391513
6530.0,90,235.587259
8785.0,90,235.760432
8585.0,90,235.912866
8375.0,90,235.978092
8985.0,90,236.052273
8795.0,90,236.130528
6000.0,90,236.206324
6090.0,90,236.273588
8125.0,90,236.343069
8420.0,90,236.409723
8915.0,90,236.472653
6240.0,90,236.546592
8935.0,90,236.611331
8055.0,90,236.697394
8975.0,90,236.774076
9455.0,90,236.846838
5980.0,90,236.982075
9190.0,90,237.050639
7640.0,90,237.110006
6795.0,90,237.180623
7455.0,90,237.248429
9485.0,90,237.347768
10000.0,90,237.431471
10225.0,90,240.92504
9470.0,90,241.061177
9770.0,90,241.166219
7715.0,90,241.285829
8880.0,90,241.346703
7440.0,90,241.469878
9130.0,90,241.54691
8750.0,90,241.648597
8625.0,90,241.723025
8255.0,90,241.796642
8900.0,90,241.861868
8405.0,90,241.942241
8930.0,90,242.009011
7910.0,90,242.078804
8125.0,90,242.168716
7920.0,90,242.258682
9515.0,90,242.330009
8535.0,90,242.405612
10515.0,90,242.493193
8580.0,90,242.546615
7105.0,90,242.6374
8590.0,90,242.71901
9460.0,90,245.821197
9315.0,90,245.992755
9020.0,90,246.070892
8670.0,90,246.12855
10375.0,90,246.275289
8745.0,90,246.399748
9190.0,90,246.496636
8425.0,90,246.626961
10020.0,90,246.696728
6990.0,90,247.036038
9045.0,90,247.105596
8495.0,90,247.1778
7425.0,90,247.246366
9325.0,90,247.314181
9175.0,90,247.425648
8420.0,90,247.476424
8275.0,90,247.556957
7015.0,90,247.638784
10315.0,90,247.70197
8385.0,90,247.783707
8940.0,90,247.864837
9270.0,90,247.926906
8335.0,90,248.006634
8225.0,90,251.261519
8805.0,90,251.416568
8845.0,90,251.500577
9525.0,90,251.570661
8905.0,90,251.675859
8430.0,90,251.783834
6200.0,90,251.895804
9460.0,90,252.022961
8815.0,90,252.098834
8585.0,90,252.167822
8730.0,90,252.229082
9940.0,90,252.30518
7590.0,90,252.371715
7755.0,90,252.440328
9305.0,90,252.529257
8290.0,90,252.604905
9375.0,90,252.693609
7520.0,90,252.755221
9620.0,90,252.828172
10860.0,90,252.911364
9545.0,90,252.977724
8150.0,90,253.060653
7850.0,90,253.217709
9700.0,90,256.374576
7580.0,90,256.493458
7860.0,90,256.560888
8000.0,90,256.658378
10045.0,90,256.821824
9455.0,90,257.036639
8770.0,90,257.270533
8020.0,90,257.584484
8785.0,90,257.887663
9085.0,90,258.112451
8815.0,90,258.309715
10760.0,90,258.496461
8555.0,90,258.661281
8965.0,90,258.890426
9780.0,90,259.13671
8770.0,90,259.264613
9530.0,90,259.448833
7930.0,90,259.613817
9760.0,90,259.762496
8040.0,90,260.73461
10265.0,90,260.91246
6660.0,90,261.104297
8990.0,90,261.255277
