#{"t_start": 1763494870.0739942, "env_id": "HealthcareEnv-v0"}
r,l,t
9520.0,90,431.51737
10470.0,90,432.05249
9990.0,90,432.262694
9770.0,90,432.467611
8410.0,90,432.647303
11160.0,90,432.852127
9730.0,90,433.039006
8210.0,90,433.229692
8810.0,90,433.397462
5940.0,90,433.60364
8750.0,90,433.815289
9330.0,90,434.011454
11210.0,90,434.16026
9410.0,90,434.332589
9830.0,90,434.524251
10090.0,90,434.728046
9800.0,90,434.940538
7640.0,90,435.149652
9630.0,90,435.400407
8660.0,90,435.627078
10450.0,90,435.863194
10540.0,90,436.074287
7750.0,90,436.29301
8245.0,90,436.519512
9780.0,90,436.723388
9770.0,90,436.921124
10300.0,90,437.091768
9590.0,90,437.2733
10320.0,90,437.454881
7790.0,90,437.618132
8940.0,90,437.766851
10140.0,90,437.971243
9040.0,90,438.135371
8790.0,90,438.254601
10370.0,90,438.448052
10340.0,90,438.639726
9670.0,90,438.828374
10190.0,90,439.088303
9850.0,90,439.304595
10470.0,90,439.520816
9800.0,90,439.709657
9950.0,90,439.926693
10750.0,90,440.140658
9310.0,90,440.32858
10470.0,90,440.482381
8790.0,90,440.635308
7760.0,90,440.812448
9480.0,90,440.984972
9710.0,90,441.149606
10300.0,90,441.33755
10970.0,90,441.491101
8980.0,90,441.673922
9540.0,90,441.824268
9600.0,90,441.989005
8950.0,90,442.16607
8820.0,90,442.32927
10160.0,90,442.513468
10080.0,90,442.910578
10810.0,90,443.070752
10160.0,90,443.22408
10780.0,90,443.395348
8640.0,90,443.608386
10210.0,90,443.755628
8960.0,90,443.900473
10060.0,90,444.042533
9360.0,90,444.241739
9280.0,90,444.434392
9080.0,90,444.548364
9760.0,90,444.736494
9890.0,90,444.889315
9300.0,90,445.042864
8410.0,90,445.20724
9990.0,90,445.374071
8790.0,90,445.534471
9950.0,90,445.715667
7480.0,90,445.883969
10600.0,90,446.0151
8150.0,90,446.148051
7650.0,90,446.310134
8510.0,90,446.447253
8900.0,90,446.609317
9550.0,90,446.758424
9000.0,90,446.938708
8750.0,90,447.156876
10820.0,90,447.34648
9720.0,90,447.568759
8930.0,90,447.768491
8860.0,90,447.973693
9840.0,90,448.182435
11120.0,90,448.361573
9960.0,90,448.512645
9050.0,90,448.715626
7380.0,90,448.916136
9370.0,90,449.126281
11720.0,90,449.287396
10440.0,90,449.584689
9540.0,90,449.778054
8430.0,90,449.951522
7860.0,90,450.099961
9740.0,90,450.284014
8910.0,90,450.470924
9130.0,90,450.634352
7010.0,90,450.77635
10800.0,90,450.947784
9220.0,90,451.126624
9500.0,90,451.247274
9790.0,90,451.457645
11510.0,90,451.632858
10760.0,90,451.798452
9370.0,90,451.946066
8950.0,90,452.128724
11620.0,90,452.287432
9820.0,90,452.416277
8910.0,90,452.842349
11320.0,90,453.003599
10980.0,90,453.179134
10300.0,90,453.349627
9480.0,90,453.514392
10080.0,90,453.718372
8990.0,90,453.874319
9680.0,90,454.048542
8780.0,90,454.200424
9060.0,90,454.335383
9420.0,90,454.499317
7980.0,90,454.71449
10960.0,90,454.917462
8900.0,90,455.059498
10610.0,90,455.191882
9070.0,90,455.346632
10360.0,90,455.529742
10840.0,90,455.667842
10230.0,90,455.850876
9360.0,90,455.984903
8170.0,90,456.124361
9730.0,90,456.28241
8950.0,90,456.410205
10140.0,90,456.56398
8020.0,90,456.676031
10070.0,90,456.856702
9020.0,90,457.024551
8630.0,90,457.170314
9920.0,90,457.357421
9780.0,90,457.558342
9110.0,90,457.716082
8790.0,90,457.839259
10890.0,90,457.987383
9840.0,90,458.178635
9850.0,90,458.331662
8770.0,90,458.471044
7360.0,90,458.638198
10620.0,90,458.809264
11080.0,90,458.952021
9200.0,90,459.151495
10450.0,90,459.274101
10380.0,90,459.448666
10130.0,90,459.674098
9770.0,90,459.838215
9270.0,90,460.021462
7920.0,90,460.192779
10810.0,90,460.414701
11430.0,90,460.597709
10440.0,90,460.740198
11300.0,90,460.904012
9460.0,90,461.0496
10020.0,90,461.185581
8550.0,90,461.377275
9240.0,90,461.531954
11260.0,90,461.689614
8820.0,90,462.178357
8890.0,90,462.356472
9100.0,90,462.519345
9910.0,90,462.670245
10310.0,90,462.828569
7480.0,90,462.977551
9380.0,90,463.126152
10850.0,90,463.30346
8100.0,90,463.424481
9850.0,90,463.580675
9420.0,90,463.730609
8580.0,90,463.900192
9570.0,90,464.032226
10900.0,90,464.18371
10130.0,90,464.345538
5460.0,90,464.500401
7320.0,90,464.686877
7860.0,90,464.835406
10110.0,90,465.009416
8730.0,90,465.15903
10510.0,90,465.31959
9430.0,90,465.458399
9720.0,90,465.616254
9005.0,90,465.799477
5400.0,90,465.940037
10120.0,90,466.072097
10380.0,90,466.234824
10090.0,90,466.405416
9210.0,90,466.588515
10830.0,90,466.731576
10420.0,90,466.898912
10450.0,90,467.028704
9170.0,90,467.173966
10220.0,90,467.336592
9730.0,90,467.482325
10340.0,90,467.61978
8890.0,90,467.753684
10950.0,90,467.947029
7960.0,90,468.109298
7390.0,90,468.256997
7440.0,90,468.430058
9570.0,90,468.584057
9240.0,90,468.733605
9400.0,90,468.855498
7920.0,90,468.961245
10400.0,90,469.156202
9050.0,90,469.308577
7960.0,90,469.444256
9860.0,90,469.585695
8720.0,90,469.748849
10880.0,90,469.924269
10490.0,90,470.099751
9920.0,90,470.249037
10690.0,90,470.394006
9140.0,90,470.546997
10740.0,90,470.694954
